"Date","Price","Open","High","Low","Vol.","Change %"
"08/03/2021","6,125","6,175","6,250","6,125","6.80M","-0.81%"
"08/02/2021","6,175","6,175","6,225","6,100","7.79M","1.65%"
"07/30/2021","6,075","6,400","6,450","6,075","17.61M","-4.71%"
"07/29/2021","6,375","6,450","6,500","6,375","8.46M","-1.92%"
"07/28/2021","6,500","6,575","6,575","6,425","2.55M","-1.14%"
"07/27/2021","6,575","6,575","6,575","6,475","3.17M","1.15%"
"07/26/2021","6,500","6,475","6,550","6,475","2.37M","0.39%"
"07/23/2021","6,475","6,525","6,575","6,450","6.50M","-0.77%"
"07/22/2021","6,525","6,525","6,575","6,475","6.29M","0.00%"
"07/21/2021","6,525","6,650","6,675","6,500","8.85M","-1.88%"
"07/19/2021","6,650","6,625","6,675","6,550","6.57M","0.38%"
"07/16/2021","6,625","6,675","6,700","6,525","5.58M","-0.75%"
"07/15/2021","6,675","6,650","6,700","6,575","6.07M","0.75%"
"07/14/2021","6,625","6,625","6,625","6,525","9.08M","0.00%"
"07/13/2021","6,625","6,600","6,700","6,575","9.46M","0.38%"
"07/12/2021","6,600","6,500","6,625","6,500","6.03M","1.93%"
"07/09/2021","6,475","6,425","6,575","6,375","6.74M","0.78%"
"07/08/2021","6,425","6,450","6,525","6,425","6.33M","-0.39%"
"07/07/2021","6,450","6,475","6,575","6,425","8.76M","0.00%"
"07/06/2021","6,450","6,500","6,500","6,400","5.96M","0.00%"
"07/05/2021","6,450","6,575","6,650","6,400","9.41M","-1.90%"
"07/02/2021","6,575","6,600","6,650","6,475","13.18M","0.38%"
"07/01/2021","6,550","6,300","6,600","6,300","25.77M","6.07%"
"06/30/2021","6,175","6,225","6,250","6,150","6.06M","-0.80%"
"06/29/2021","6,225","6,025","6,250","6,000","11.01M","3.75%"
"06/28/2021","6,000","6,050","6,100","6,000","4.36M","-0.83%"
"06/25/2021","6,050","5,975","6,150","5,975","4.98M","1.26%"
"06/24/2021","5,975","6,025","6,050","5,925","7.56M","-0.83%"
"06/23/2021","6,025","6,175","6,225","6,025","8.02M","-2.43%"
"06/22/2021","6,175","6,075","6,275","6,075","7.01M","2.49%"
"06/21/2021","6,025","5,750","6,100","5,750","7.92M","0.84%"
"06/18/2021","5,975","6,250","6,250","5,975","31.61M","-4.40%"
"06/17/2021","6,250","6,275","6,300","6,225","3.62M","-0.40%"
"06/16/2021","6,275","6,250","6,375","6,250","3.88M","0.40%"
"06/15/2021","6,250","6,275","6,300","6,250","6.21M","-0.40%"
"06/14/2021","6,275","6,300","6,325","6,250","1.77M","0.00%"
"06/11/2021","6,275","6,300","6,325","6,250","5.35M","0.40%"
"06/10/2021","6,250","6,275","6,325","6,250","7.50M","-0.40%"
"06/09/2021","6,275","6,375","6,375","6,250","8.71M","-1.57%"
"06/08/2021","6,375","6,525","6,550","6,375","5.82M","-3.04%"
"06/07/2021","6,575","6,575","6,575","6,400","5.81M","0.00%"
"06/04/2021","6,575","6,600","6,625","6,450","7.80M","-1.50%"
"06/03/2021","6,675","6,450","6,675","6,400","9.23M","3.49%"
"06/02/2021","6,450","6,400","6,475","6,375","8.31M","1.57%"
"05/31/2021","6,350","6,225","6,350","6,200","7.28M","2.01%"
"05/28/2021","6,225","6,225","6,300","6,125","11.13M","-0.40%"
"05/27/2021","6,250","6,325","6,375","6,250","19.38M","-0.79%"
"05/25/2021","6,300","6,275","6,325","6,225","9.22M","0.40%"
"05/24/2021","6,275","6,350","6,350","6,225","6.65M","-1.18%"
"05/21/2021","6,350","6,375","6,425","6,325","4.55M","-0.39%"
"05/20/2021","6,375","6,400","6,475","6,300","6.55M","0.00%"
"05/19/2021","6,375","6,375","6,450","6,350","6.07M","0.00%"
"05/18/2021","6,375","6,350","6,450","6,350","5.18M","0.39%"
"05/17/2021","6,350","6,600","6,625","6,325","12.92M","-3.42%"
"05/11/2021","6,575","6,575","6,650","6,525","7.53M","0.00%"
"05/10/2021","6,575","6,525","6,650","6,525","7.85M","1.15%"
"05/07/2021","6,500","6,500","6,575","6,500","3.54M","-0.76%"
"05/06/2021","6,550","6,525","6,575","6,500","3.75M","0.77%"
"05/05/2021","6,500","6,600","6,600","6,500","3.23M","-1.14%"
"05/04/2021","6,575","6,500","6,575","6,450","2.92M","1.54%"
"05/03/2021","6,475","6,525","6,550","6,450","5.69M","-0.77%"
"04/30/2021","6,525","6,575","6,600","6,500","4.43M","0.00%"
"04/29/2021","6,525","6,675","6,675","6,525","7.82M","-2.25%"
"04/28/2021","6,675","6,550","6,675","6,525","4.38M","2.30%"
"04/27/2021","6,525","6,650","6,700","6,525","6.43M","-2.25%"
"04/26/2021","6,675","6,750","6,750","6,650","5.72M","-1.11%"
"04/23/2021","6,750","6,675","6,750","6,650","4.75M","1.12%"
"04/22/2021","6,675","6,800","6,800","6,675","5.35M","-1.48%"
"04/21/2021","6,775","6,725","6,800","6,700","5.96M","0.37%"
"04/20/2021","6,750","6,700","6,750","6,675","4.49M","0.00%"
"04/19/2021","6,750","6,750","6,775","6,675","6.46M","0.75%"
"04/16/2021","6,700","6,625","6,750","6,575","8.02M","0.75%"
"04/15/2021","6,650","6,550","6,650","6,500","4.07M","1.14%"
"04/14/2021","6,575","6,600","6,625","6,550","2.74M","0.00%"
"04/13/2021","6,575","6,625","6,650","6,525","7.91M","-0.38%"
"04/12/2021","6,600","6,600","6,700","6,525","8.46M","0.00%"
"04/09/2021","6,600","6,650","6,700","6,600","5.95M","-1.12%"
"04/08/2021","6,675","6,700","6,750","6,650","6.32M","-1.48%"
"04/07/2021","6,775","6,800","6,800","6,675","4.63M","0.37%"
"04/06/2021","6,750","6,725","6,775","6,625","7.04M","1.50%"
"04/05/2021","6,650","6,800","6,800","6,650","8.38M","-1.12%"
"04/01/2021","6,725","6,600","6,750","6,525","10.40M","1.89%"
"03/31/2021","6,600","6,725","6,725","6,425","14.08M","-1.49%"
"03/30/2021","6,700","6,800","6,825","6,625","8.01M","-1.47%"
"03/29/2021","6,800","6,775","6,800","6,675","8.71M","0.74%"
"03/26/2021","6,750","6,650","6,775","6,550","14.47M","1.89%"
"03/25/2021","6,625","6,725","6,750","6,500","15.25M","-1.49%"
"03/24/2021","6,725","6,675","6,725","6,575","14.82M","0.75%"
"03/23/2021","6,675","6,525","6,750","6,525","30.64M","5.12%"
"03/22/2021","6,350","6,500","6,550","6,325","12.60M","-2.31%"
"03/19/2021","6,500","6,300","6,500","6,275","18.92M","3.17%"
"03/18/2021","6,300","6,400","6,425","6,300","9.92M","-0.79%"
"03/17/2021","6,350","6,475","6,475","6,350","5.49M","-0.78%"
"03/16/2021","6,400","6,450","6,475","6,400","4.45M","0.00%"
"03/15/2021","6,400","6,400","6,450","6,375","7.74M","0.39%"
"03/12/2021","6,375","6,425","6,475","6,350","13.81M","-0.39%"
"03/10/2021","6,400","6,250","6,400","6,200","12.83M","3.23%"
"03/09/2021","6,200","6,250","6,275","6,150","11.67M","0.40%"
"03/08/2021","6,175","6,200","6,250","6,150","8.33M","0.82%"
"03/05/2021","6,125","6,100","6,225","6,100","10.28M","-1.21%"
"03/04/2021","6,200","6,300","6,300","6,175","10.54M","-1.59%"
"03/03/2021","6,300","6,300","6,350","6,200","14.42M","0.40%"
"03/02/2021","6,275","6,150","6,300","6,125","17.00M","2.87%"
"03/01/2021","6,100","6,100","6,125","6,050","9.54M","0.83%"
"02/26/2021","6,050","6,125","6,150","6,050","21.12M","-1.22%"
"02/25/2021","6,125","6,175","6,175","6,100","7.50M","0.41%"
"02/24/2021","6,100","6,100","6,200","6,075","11.68M","0.83%"
"02/23/2021","6,050","6,075","6,100","6,000","10.87M","0.00%"
"02/22/2021","6,050","6,100","6,150","6,050","8.93M","-0.41%"
"02/19/2021","6,075","6,050","6,125","6,025","5.31M","0.41%"
"02/18/2021","6,050","6,175","6,175","6,050","8.65M","-0.82%"
"02/17/2021","6,100","6,175","6,175","6,075","5.74M","0.00%"
"02/16/2021","6,100","6,200","6,225","6,075","15.09M","-0.81%"
"02/15/2021","6,150","6,325","6,350","6,150","12.53M","-2.38%"
"02/11/2021","6,300","6,125","6,300","6,125","9.09M","2.86%"
"02/10/2021","6,125","6,175","6,225","6,125","12.96M","-0.41%"
"02/09/2021","6,150","6,250","6,250","6,100","16.39M","-1.60%"
"02/08/2021","6,250","6,325","6,375","6,225","10.70M","-1.19%"
"02/05/2021","6,325","6,325","6,375","6,275","7.18M","0.00%"
"02/04/2021","6,325","6,300","6,350","6,275","9.62M","0.40%"
"02/03/2021","6,300","6,375","6,450","6,300","10.66M","-0.40%"
"02/02/2021","6,325","6,300","6,475","6,250","16.94M","1.20%"
"02/01/2021","6,250","6,100","6,275","6,000","13.54M","3.31%"
"01/29/2021","6,050","6,425","6,550","6,050","27.09M","-4.35%"
"01/28/2021","6,325","6,525","6,575","6,325","11.37M","-3.44%"
"01/27/2021","6,550","6,575","6,675","6,525","8.76M","-0.38%"
"01/26/2021","6,575","6,625","6,725","6,550","12.60M","-0.75%"
"01/25/2021","6,625","6,675","6,750","6,600","9.83M","-0.75%"
"01/22/2021","6,675","6,800","6,850","6,675","12.73M","-1.48%"
"01/21/2021","6,775","6,800","6,825","6,750","7.26M","0.37%"
"01/20/2021","6,750","6,800","6,850","6,750","12.92M","-0.74%"
"01/19/2021","6,800","6,900","7,025","6,800","29.86M","-0.73%"
"01/18/2021","6,850","6,675","6,850","6,650","12.87M","2.62%"
"01/15/2021","6,675","6,725","6,775","6,650","12.88M","-0.74%"
"01/14/2021","6,725","6,750","6,775","6,700","9.12M","0.37%"
"01/13/2021","6,700","6,800","6,800","6,700","13.98M","-0.37%"
"01/12/2021","6,725","6,800","6,900","6,725","15.84M","-0.37%"
"01/11/2021","6,750","6,800","6,825","6,750","15.47M","-0.74%"
"01/08/2021","6,800","6,775","6,825","6,750","12.86M","0.37%"
"01/07/2021","6,775","6,750","6,825","6,750","7.03M","0.37%"
"01/06/2021","6,750","6,850","6,875","6,700","13.33M","-1.46%"
"01/05/2021","6,850","6,825","6,925","6,825","14.95M","0.37%"
"01/04/2021","6,825","6,850","6,900","6,775","6.66M","-0.36%"
